diagnostic_context,method,mitigation,reps,shots_per_circuit,physical_shots_total,circuits,accepted_shots,acceptance,obs_exact,obs_estimate,abs_err_vs_exact,standard_error,qpu_shots_needed_for_target_se,simulator_runtime_sec,time,seed,noise_label,observable,z1_exact,z0z1_exact,p1,p2,p_ro,noise_scale,z1_estimate,z0z1_estimate,mpf_shots_needed_per_circuit,mpf_coeff_low,mpf_coeff_high,obs_low_reps_raw,obs_high_reps_raw,obs_low_reps_postselected,obs_high_reps_postselected,acceptance_low_reps,acceptance_high_reps,rel_error_improvement_vs_raw_baseline,qpu_ready_candidate,qpu_readiness_reason
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,0.9271155626310368,0.78955078125,0.13756478138103678,0.009588831748123795,942,6.456215291982517,2.0,2027,heron_prior,Z0,0.9098451346141808,0.8369606972452175,0.0006,0.003,0.01,1.0,0.85009765625,0.673828125,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,0.9271155626310368,0.85986328125,0.06725228138103678,0.007976943360734552,652,6.456215291982517,2.0,2027,heron_prior,Z0,0.9098451346141808,0.8369606972452175,0.0006,0.003,0.01,1.0,0.865234375,0.76220703125,,,,,,,,,,0.5111228273263009,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,2797.0,0.682861328125,0.9271155626310368,0.8612799427958527,0.06583561983518404,0.009607917054401865,946,6.456215291982517,2.0,2027,heron_prior,Z0,0.9098451346141808,0.8369606972452175,0.0006,0.003,0.01,1.0,0.921344297461566,0.7826242402574186,,,,,,,,,,0.5214209685484265,False,"diagnostic time, not official t=1.0"
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,0.9271155626310368,0.91611328125,0.01100228138103676,0.016279180279745,5428,6.456215291982517,2.0,2027,heron_prior,Z0,0.9098451346141808,0.8369606972452175,0.0006,0.003,0.01,1.0,0.8773437499999999,0.8329101562500001,2714.0,-0.8,1.8,0.78955078125,0.85986328125,,,,,0.9200210891873418,False,"diagnostic time, not official t=1.0"
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,5369.0,0.6279296875,0.9271155626310368,1.0241953303667393,0.09707976773570248,0.013327329223055517,3638,6.456215291982517,2.0,2027,heron_prior,Z0,0.9098451346141808,0.8369606972452175,0.0006,0.003,0.01,1.0,1.002737936836346,1.0269332672030855,1819.0,-0.8,1.8,,,0.8612799427958527,0.9517884914463453,0.682861328125,0.6279296875,0.2942978081955149,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.9271155626310368,0.80029296875,0.12682259388103678,0.006624808039757579,899,8.375549332995433,2.0,2027,heron_prior,Z0,0.9098451346141808,0.8369606972452175,0.0006,0.003,0.01,1.0,0.86279296875,0.69580078125,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.9271155626310368,0.87255859375,0.05455696888103678,0.005397318087551515,597,8.375549332995433,2.0,2027,heron_prior,Z0,0.9098451346141808,0.8369606972452175,0.0006,0.003,0.01,1.0,0.875,0.77490234375,,,,,,,,,,0.5698166453509634,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,5671.0,0.6922607421875,0.9271155626310368,0.8652794921530594,0.061836070477977345,0.006656700073882542,908,8.375549332995433,2.0,2027,heron_prior,Z0,0.9098451346141808,0.8369606972452175,0.0006,0.003,0.01,1.0,0.9336977605360607,0.7989772526891201,,,,,,,,,,0.5124207084426822,False,"diagnostic time, not official t=1.0"
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.9271155626310368,0.9303710937499999,0.003255531118963151,0.011066749749792408,5018,8.375549332995433,2.0,2027,heron_prior,Z0,0.9098451346141808,0.8369606972452175,0.0006,0.003,0.01,1.0,0.8847656249999999,0.83818359375,2509.0,-0.8,1.8,0.80029296875,0.87255859375,,,,,0.9743300383682664,False,"diagnostic time, not official t=1.0"
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,10835.0,0.63037109375,0.9271155626310368,1.0401544078267393,0.11303884519570251,0.008638029398364895,3058,8.375549332995433,2.0,2027,heron_prior,Z0,0.9098451346141808,0.8369606972452175,0.0006,0.003,0.01,1.0,0.972871381036682,1.013025788863421,1529.0,-0.8,1.8,,,0.8652794921530594,0.9624322230828815,0.6922607421875,0.63037109375,0.10868527652307619,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,-0.17105499903038957,-0.1552734375,0.015781561530389565,0.015435492654845407,2440,6.659741500014206,0.25,2028,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.5556640625,-0.4970703125,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,-0.17105499903038957,-0.18896484375,0.017909844719610435,0.015343497705303407,2411,6.659741500014206,0.25,2028,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.57470703125,-0.4970703125,,,,,,,,,,-0.1348588468335385,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,2818.0,0.68798828125,-0.17105499903038957,-0.14123491838183108,0.029820080648558484,0.01864894292798727,3562,6.659741500014206,0.25,2028,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.596167494677076,-0.5450674237047551,,,,,,,,,,-0.8895519680442154,False,"diagnostic time, not official t=1.0; relative error improvement -0.890 < 0.100"
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,-0.17105499903038957,-0.21591796875000002,0.04486296971961046,0.030253150318212685,18746,6.659741500014206,0.25,2028,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.5899414062499999,-0.4970703125,9373.0,-0.8,1.8,-0.1552734375,-0.18896484375,,,,,-1.8427459243003708,False,"diagnostic time, not official t=1.0; relative error improvement -1.843 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,5374.0,0.6240234375,-0.17105499903038957,-0.2278571357170704,0.056802136686680826,0.03800966693514675,29590,6.659741500014206,0.25,2028,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.6709533282020013,-0.5569038075150692,14795.0,-0.8,1.8,,,-0.14123491838183108,-0.18935837245696402,0.68798828125,0.6240234375,-2.599272263223161,False,"diagnostic time, not official t=1.0; relative error improvement -2.599 < 0.100; target-SE shot estimate 29590 > budget 20000"
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,-0.17105499903038957,-0.185546875,0.014491875969610435,0.010856690074882292,2414,8.361693750019185,0.25,2028,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.583984375,-0.501953125,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,-0.17105499903038957,-0.175048828125,0.003993829094610435,0.010877951219144259,2424,8.361693750019185,0.25,2028,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.555908203125,-0.49072265625,,,,,,,,,,0.7244091032116531,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,5720.0,0.6982421875,-0.17105499903038957,-0.18566433566433566,0.01460933663394609,0.012992256666861556,3457,8.361693750019185,0.25,2028,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.6262237762237762,-0.5594405594405595,,,,,,,,,,-0.008105276679290629,False,"diagnostic time, not official t=1.0; relative error improvement -0.008 < 0.100"
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,-0.17105499903038957,-0.16665039062500003,0.004404608405389532,0.02142017661078023,18794,8.361693750019185,0.25,2028,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.533447265625,-0.48173828124999996,9397.0,-0.8,1.8,-0.185546875,-0.175048828125,,,,,0.6960636142190268,False,"diagnostic time, not official t=1.0"
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,10954.0,0.638916015625,-0.17105499903038957,-0.16923696861029686,0.0018180304200927089,0.026603912191756,28992,8.361693750019185,0.25,2028,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.6084592671371425,-0.5607777014731544,14496.0,-0.8,1.8,,,-0.18566433566433566,-0.1765380206343141,0.6982421875,0.638916015625,0.8745483038976367,False,"diagnostic time, not official t=1.0; target-SE shot estimate 28992 > budget 20000"
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,0.8997458345693597,0.7890625,0.11068333456935975,0.009598639469297723,944,6.452468833012972,0.5,2028,heron_prior,Z0,0.334777045048253,0.23452287961761276,0.0006,0.003,0.01,1.0,0.36669921875,0.21826171875,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,0.8997458345693597,0.76708984375,0.13265599081935975,0.01002405762909736,1029,6.452468833012972,0.5,2028,heron_prior,Z0,0.334777045048253,0.23452287961761276,0.0006,0.003,0.01,1.0,0.34716796875,0.2001953125,,,,,,,,,,-0.19851819910820295,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,2825.0,0.689697265625,0.8997458345693597,0.8690265486725663,0.030719285896793402,0.009308723812083221,888,6.452468833012972,0.5,2028,heron_prior,Z0,0.334777045048253,0.23452287961761276,0.0006,0.003,0.01,1.0,0.39469026548672564,0.26371681415929205,,,,,,,,,,0.7224578929039841,False,"diagnostic time, not official t=1.0"
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,0.8997458345693597,0.74951171875,0.15023411581935975,0.0196093470712858,7876,6.452468833012972,0.5,2028,heron_prior,Z0,0.334777045048253,0.23452287961761276,0.0006,0.003,0.01,1.0,0.33154296874999994,0.1857421875,3938.0,-0.8,1.8,0.7890625,0.76708984375,,,,,-0.3573327583947653,False,"diagnostic time, not official t=1.0; relative error improvement -0.357 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,5401.0,0.62890625,0.8997458345693597,0.8322632331116363,0.06748260145772345,0.02018595327355361,8346,6.452468833012972,0.5,2028,heron_prior,Z0,0.334777045048253,0.23452287961761276,0.0006,0.003,0.01,1.0,0.42073847084043314,0.25300170395206945,4173.0,-0.8,1.8,,,0.8690265486725663,0.8486024844720497,0.689697265625,0.62890625,0.3903092844078035,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.8997458345693597,0.804931640625,0.09481419394435975,0.006555847203732314,881,8.15639616700355,0.5,2028,heron_prior,Z0,0.334777045048253,0.23452287961761276,0.0006,0.003,0.01,1.0,0.342041015625,0.21435546875,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.8997458345693597,0.788330078125,0.11141575644435975,0.006797644424152807,947,8.15639616700355,0.5,2028,heron_prior,Z0,0.334777045048253,0.23452287961761276,0.0006,0.003,0.01,1.0,0.309814453125,0.181640625,,,,,,,,,,-0.17509575106172787,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,5721.0,0.6983642578125,0.8997458345693597,0.8713511623841985,0.02839467218516123,0.006487010562074061,862,8.15639616700355,0.5,2028,heron_prior,Z0,0.334777045048253,0.23452287961761276,0.0006,0.003,0.01,1.0,0.3801782905086523,0.2515294528928509,,,,,,,,,,0.7005229807488085,False,"diagnostic time, not official t=1.0"
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.8997458345693597,0.7750488281249999,0.12469700644435988,0.013312417763927682,7260,8.15639616700355,0.5,2028,heron_prior,Z0,0.334777045048253,0.23452287961761276,0.0006,0.003,0.01,1.0,0.2840332031250001,0.15546875,3630.0,-0.8,1.8,0.804931640625,0.788330078125,,,,,-0.31517235191111154,False,"diagnostic time, not official t=1.0; relative error improvement -0.315 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,10940.0,0.6370849609375,0.8997458345693597,0.8718403193741129,0.027905515195246866,0.013270112362216587,7214,8.15639616700355,0.5,2028,heron_prior,Z0,0.334777045048253,0.23452287961761276,0.0006,0.003,0.01,1.0,0.32252914379541575,0.1943694631695284,3607.0,-0.8,1.8,,,0.8713511623841985,0.8716229162674842,0.6983642578125,0.6370849609375,0.7056820921599272,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,0.8647464349484324,0.830078125,0.034668309948432396,0.00871323619329117,778,6.477065165992826,0.75,2028,heron_prior,Z0,0.7700804422901781,0.6348268772386105,0.0006,0.003,0.01,1.0,0.7412109375,0.623046875,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,0.8647464349484324,0.77099609375,0.0937503411984324,0.009950623010467516,1014,6.477065165992826,0.75,2028,heron_prior,Z0,0.7700804422901781,0.6348268772386105,0.0006,0.003,0.01,1.0,0.69873046875,0.533203125,,,,,,,,,,-1.70420857947451,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,2827.0,0.690185546875,0.8647464349484324,0.9108595684471171,0.04611313349868473,0.007762271833314429,617,6.477065165992826,0.75,2028,heron_prior,Z0,0.7700804422901781,0.6348268772386105,0.0006,0.003,0.01,1.0,0.8125221082419526,0.7233816766890697,,,,,,,,,,-0.33012349224049325,False,"diagnostic time, not official t=1.0; relative error improvement -0.330 < 0.100"
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,0.8647464349484324,0.7237304687500001,0.14101596619843226,0.019219713339561923,7566,6.477065165992826,0.75,2028,heron_prior,Z0,0.7700804422901781,0.6348268772386105,0.0006,0.003,0.01,1.0,0.66474609375,0.46132812500000003,3783.0,-0.8,1.8,0.830078125,0.77099609375,,,,,-3.0675754430541144,False,"diagnostic time, not official t=1.0; relative error improvement -3.068 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,5391.0,0.6259765625,0.8647464349484324,0.8059457305777198,0.05880070437071261,0.019587924425180706,7858,6.477065165992826,0.75,2028,heron_prior,Z0,0.7700804422901781,0.6348268772386105,0.0006,0.003,0.01,1.0,0.7722912057621323,0.578236936339852,3929.0,-0.8,1.8,,,0.9108595684471171,0.8525741029641186,0.690185546875,0.6259765625,-0.6960937656948406,False,"diagnostic time, not official t=1.0; relative error improvement -0.696 < 0.100"
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.8647464349484324,0.836181640625,0.028564794323432396,0.006059602479710988,753,8.125072333990829,0.75,2028,heron_prior,Z0,0.7700804422901781,0.6348268772386105,0.0006,0.003,0.01,1.0,0.734130859375,0.60546875,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.8647464349484324,0.790771484375,0.0739749505734324,0.006762940246573998,937,8.125072333990829,0.75,2028,heron_prior,Z0,0.7700804422901781,0.6348268772386105,0.0006,0.003,0.01,1.0,0.69677734375,0.546630859375,,,,,,,,,,-1.589724600703634,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,5773.0,0.7047119140625,0.8647464349484324,0.9061146717477915,0.04136823679935908,0.0055676586091068314,635,8.125072333990829,0.75,2028,heron_prior,Z0,0.7700804422901781,0.6348268772386105,0.0006,0.003,0.01,1.0,0.7952537675385415,0.701368439286333,,,,,,,,,,-0.4482245638094341,False,"diagnostic time, not official t=1.0; relative error improvement -0.448 < 0.100"
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.8647464349484324,0.754443359375,0.11030307557343244,0.013103017573782114,7034,8.125072333990829,0.75,2028,heron_prior,Z0,0.7700804422901781,0.6348268772386105,0.0006,0.003,0.01,1.0,0.66689453125,0.49956054687500007,3517.0,-0.8,1.8,0.836181640625,0.790771484375,,,,,-2.861504281266543,False,"diagnostic time, not official t=1.0; relative error improvement -2.862 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,11044.0,0.6434326171875,0.8647464349484324,0.8579198733018237,0.006826561646608664,0.012618477208856088,6522,8.125072333990829,0.75,2028,heron_prior,Z0,0.7700804422901781,0.6348268772386105,0.0006,0.003,0.01,1.0,0.7423968721387739,0.6003167454405979,3261.0,-0.8,1.8,,,0.9061146717477915,0.8793397837222539,0.7047119140625,0.6434326171875,0.7610148503324363,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,0.6845639601747561,0.72314453125,0.03858057107524393,0.010792136565628524,1193,6.408054624975193,1.0,2028,heron_prior,Z0,0.9912671465636668,0.6758311067384228,0.0006,0.003,0.01,1.0,0.88720703125,0.6474609375,,,,,,,,,,0.0,False,baseline/control
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,0.6845639601747561,0.62353515625,0.06102880392475607,0.012215551740557698,1529,6.408054624975193,1.0,2028,heron_prior,Z0,0.9912671465636668,0.6758311067384228,0.0006,0.003,0.01,1.0,0.87109375,0.54736328125,,,,,,,,,,-0.5818533065705848,False,baseline/control
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,2825.0,0.689697265625,0.6845639601747561,0.791858407079646,0.10729444690488998,0.011490053615366418,1352,6.408054624975193,1.0,2028,heron_prior,Z0,0.9912671465636668,0.6758311067384228,0.0006,0.003,0.01,1.0,0.9752212389380531,0.7670796460176991,,,,,,,,,,-1.7810486966518186,False,relative error improvement -1.781 < 0.100
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,0.6845639601747561,0.54384765625,0.1407163039247561,0.023622294077285923,11430,6.408054624975193,1.0,2028,heron_prior,Z0,0.9912671465636668,0.6758311067384228,0.0006,0.003,0.01,1.0,0.8582031250000001,0.46728515625,5715.0,-0.8,1.8,0.72314453125,0.62353515625,,,,,-2.647335951827053,False,relative error improvement -2.647 < 0.100
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,5378.0,0.623291015625,0.6845639601747561,0.6081113941952725,0.07645256597948358,0.027381811001280985,15356,6.408054624975193,1.0,2028,heron_prior,Z0,0.9912671465636668,0.6758311067384228,0.0006,0.003,0.01,1.0,0.9746996245957384,0.582811018791011,7678.0,-0.8,1.8,,,0.791858407079646,0.6897767332549941,0.689697265625,0.623291015625,-0.9816338599648423,False,relative error improvement -0.982 < 0.100
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.6845639601747561,0.7119140625,0.02735010232524393,0.007759022970256753,1233,8.160136582999257,1.0,2028,heron_prior,Z0,0.9912671465636668,0.6758311067384228,0.0006,0.003,0.01,1.0,0.9052734375,0.65478515625,,,,,,,,,,0.0,False,baseline/control
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.6845639601747561,0.63818359375,0.04638036642475607,0.008506099178008396,1482,8.160136582999257,1.0,2028,heron_prior,Z0,0.9912671465636668,0.6758311067384228,0.0006,0.003,0.01,1.0,0.876220703125,0.578857421875,,,,,,,,,,-0.6958022998673521,False,baseline/control
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,5744.0,0.701171875,0.6845639601747561,0.7761142061281338,0.09155024595337768,0.008320348113562703,1418,8.160136582999257,1.0,2028,heron_prior,Z0,0.9912671465636668,0.6758311067384228,0.0006,0.003,0.01,1.0,0.9860724233983287,0.7621866295264624,,,,,,,,,,-2.347345646633195,False,relative error improvement -2.347 < 0.100
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.6845639601747561,0.5791992187499999,0.10536474142475616,0.016521368684903653,11182,8.160136582999257,1.0,2028,heron_prior,Z0,0.9912671465636668,0.6758311067384228,0.0006,0.003,0.01,1.0,0.8529785156249999,0.5181152343750001,5591.0,-0.8,1.8,0.7119140625,0.63818359375,,,,,-2.852444139761237,False,relative error improvement -2.852 < 0.100
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,10995.0,0.6409912109375,0.6845639601747561,0.6704055309268587,0.014158429247897342,0.018541380118477363,14082,8.160136582999257,1.0,2028,heron_prior,Z0,0.9912671465636668,0.6758311067384228,0.0006,0.003,0.01,1.0,0.9734349578724626,0.6438404887993213,7041.0,-0.8,1.8,,,0.7761142061281338,0.7173871643496477,0.701171875,0.6409912109375,0.4823262787273296,True,ready
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,0.9370271010898633,0.8623046875,0.07472241358986331,0.007912340569019892,642,6.413209291989915,1.25,2028,heron_prior,Z0,0.7849436925151991,0.7219707936050624,0.0006,0.003,0.01,1.0,0.83056640625,0.72119140625,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,0.9370271010898633,0.82373046875,0.11329663233986331,0.008859087225993436,804,6.413209291989915,1.25,2028,heron_prior,Z0,0.7849436925151991,0.7219707936050624,0.0006,0.003,0.01,1.0,0.75537109375,0.6279296875,,,,,,,,,,-0.5162335756674875,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,2825.0,0.689697265625,0.9370271010898633,0.9376991150442477,0.0006720139543844317,0.006537038642283103,438,6.413209291989915,1.25,2028,heron_prior,Z0,0.7849436925151991,0.7219707936050624,0.0006,0.003,0.01,1.0,0.8980530973451327,0.8357522123893806,,,,,,,,,,0.9910065277324555,False,"diagnostic time, not official t=1.0"
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,0.9370271010898633,0.7928710937499999,0.14415600733986345,0.0171567359100513,6030,6.413209291989915,1.25,2028,heron_prior,Z0,0.7849436925151991,0.7219707936050624,0.0006,0.003,0.01,1.0,0.6952148437499999,0.5533203125,3015.0,-0.8,1.8,0.8623046875,0.82373046875,,,,,-0.9292204362014793,False,"diagnostic time, not official t=1.0; relative error improvement -0.929 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,5374.0,0.622314453125,0.9370271010898633,0.9114334894475363,0.025593611642326985,0.014673404499508266,4410,6.413209291989915,1.25,2028,heron_prior,Z0,0.7849436925151991,0.7219707936050624,0.0006,0.003,0.01,1.0,0.8146293149838388,0.726062804431375,2205.0,-0.8,1.8,,,0.9376991150442477,0.9231071008238525,0.689697265625,0.622314453125,0.6574841414678425,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.9370271010898633,0.875,0.06202710108986331,0.005348853100636388,586,8.157957041985355,1.25,2028,heron_prior,Z0,0.7849436925151991,0.7219707936050624,0.0006,0.003,0.01,1.0,0.839111328125,0.744384765625,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.9370271010898633,0.844482421875,0.09254467921486331,0.005917415033337972,718,8.157957041985355,1.25,2028,heron_prior,Z0,0.7849436925151991,0.7219707936050624,0.0006,0.003,0.01,1.0,0.748779296875,0.638671875,,,,,,,,,,-0.49200394003238834,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,5766.0,0.703857421875,0.9370271010898633,0.9455428373222338,0.008515736232370452,0.004286576559872163,377,8.157957041985355,1.25,2028,heron_prior,Z0,0.7849436925151991,0.7219707936050624,0.0006,0.003,0.01,1.0,0.9007977800901839,0.8463406174124176,,,,,,,,,,0.8627094272867425,False,"diagnostic time, not official t=1.0"
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.9370271010898633,0.8200683593749999,0.11695874171486342,0.01147875172079911,5398,8.157957041985355,1.25,2028,heron_prior,Z0,0.7849436925151991,0.7219707936050624,0.0006,0.003,0.01,1.0,0.676513671875,0.5541015625,2699.0,-0.8,1.8,0.875,0.844482421875,,,,,-0.8856070920583008,False,"diagnostic time, not official t=1.0; relative error improvement -0.886 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,11056.0,0.645751953125,0.9370271010898633,0.9353615713520429,0.0016655297378204148,0.009120453619800455,3408,8.157957041985355,1.25,2028,heron_prior,Z0,0.7849436925151991,0.7219707936050624,0.0006,0.003,0.01,1.0,0.7588324753607452,0.6941940467127878,1704.0,-0.8,1.8,,,0.9455428373222338,0.9398865784499055,0.703857421875,0.645751953125,0.9731483543716248,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,0.9539526359368348,0.92041015625,0.03354247968683477,0.006108658531195271,383,6.469618834002176,1.5,2028,heron_prior,Z0,0.8447650468333716,0.7987176827702065,0.0006,0.003,0.01,1.0,0.89599609375,0.833984375,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,0.9539526359368348,0.8662109375,0.08774169843683477,0.007807476693726895,625,6.469618834002176,1.5,2028,heron_prior,Z0,0.8447650468333716,0.7987176827702065,0.0006,0.003,0.01,1.0,0.80908203125,0.71337890625,,,,,,,,,,-1.615838162712606,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,2796.0,0.6826171875,0.9539526359368348,0.9928469241773963,0.038894288240561514,0.0022579524977139305,53,6.469618834002176,1.5,2028,heron_prior,Z0,0.8447650468333716,0.7987176827702065,0.0006,0.003,0.01,1.0,0.9842632331902719,0.977110157367668,,,,,,,,,,-0.15955315777763737,False,"diagnostic time, not official t=1.0; relative error improvement -0.160 < 0.100"
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,0.9539526359368348,0.8228515625000001,0.13110107343683464,0.014878902409764099,4534,6.469618834002176,1.5,2028,heron_prior,Z0,0.8447650468333716,0.7987176827702065,0.0006,0.003,0.01,1.0,0.73955078125,0.61689453125,2267.0,-0.8,1.8,0.92041015625,0.8662109375,,,,,-2.9085086928826867,False,"diagnostic time, not official t=1.0; relative error improvement -2.909 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,5336.0,0.6201171875,0.9539526359368348,0.9419429330990279,0.01200970283780689,0.009594666086986893,1886,6.469618834002176,1.5,2028,heron_prior,Z0,0.8447650468333716,0.7987176827702065,0.0006,0.003,0.01,1.0,0.852431933132822,0.7943748662318498,943.0,-0.8,1.8,,,0.9928469241773963,0.9645669291338582,0.6826171875,0.6201171875,0.6419554263747344,False,"diagnostic time, not official t=1.0"
